STATION           STATION_NAME                                       ELEVATION  LATITUDE   LONGITUDE  DATE     MDPR     DAPR     PRCP     SNWD     SNOW     TAVG     TMAX     TMIN     AWND     
----------------- -------------------------------------------------- ---------- ---------- ---------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- 
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231208 -9999    -9999    0.00     -9999    -9999    -9999    59       30       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231209 -9999    -9999    0.00     -9999    -9999    -9999    66       40       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231210 -9999    -9999    1.10     -9999    -9999    -9999    77       57       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231211 -9999    -9999    0.00     -9999    -9999    -9999    58       32       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231212 -9999    -9999    0.00     -9999    -9999    -9999    53       29       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231213 -9999    -9999    0.00     0.0      -9999    -9999    60       30       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231214 -9999    -9999    0.00     -9999    -9999    -9999    62       33       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231215 -9999    -9999    0.00     -9999    -9999    -9999    65       40       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231216 -9999    -9999    0.00     -9999    -9999    -9999    -9999    -9999    -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231217 -9999    -9999    0.05     -9999    -9999    -9999    -9999    -9999    -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231218 -9999    -9999    0.00     -9999    -9999    -9999    -9999    -9999    -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231219 -9999    -9999    0.00     0.0      -9999    -9999    59       34       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231220 -9999    -9999    0.00     0.0      -9999    -9999    50       31       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231221 -9999    -9999    0.00     -9999    -9999    -9999    -9999    -9999    -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231222 -9999    -9999    0.00     -9999    -9999    -9999    -9999    -9999    -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231223 -9999    -9999    0.00     -9999    -9999    -9999    -9999    -9999    -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231224 -9999    -9999    0.00     -9999    -9999    -9999    -9999    -9999    -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231225 -9999    -9999    1.70     0.0      -9999    -9999    68       41       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231226 -9999    -9999    0.00     -9999    -9999    -9999    65       50       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231227 -9999    -9999    0.00     -9999    -9999    -9999    55       34       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231228 -9999    -9999    0.00     -9999    -9999    -9999    58       33       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231229 -9999    -9999    0.00     0.0      -9999    -9999    49       34       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231230 -9999    -9999    0.00     -9999    -9999    -9999    50       31       -9999    
GHCND:USC00012245                       DEMOPOLIS LOCK AND DAM AL US       30.5   32.51936  -87.87945 20231231 -9999    -9999    0.00     -9999    -9999    -9999    50       30       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231201 -9999    -9999    0.17     -9999    -9999    -9999    62       39       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231202 -9999    -9999    1.27     -9999    -9999    -9999    62       49       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231203 -9999    -9999    0.72     -9999    -9999    -9999    65       55       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231204 -9999    -9999    0.00     -9999    -9999    -9999    62       43       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231205 -9999    -9999    0.00     -9999    -9999    -9999    59       37       -9999    
